Date,Temp,Light,BathTemp
12/05/2022 01:34:11,17.59,0.00,15
12/05/2022 01:44:11,17.59,0.00,15
12/05/2022 01:54:11,17.54,0.00,15
12/05/2022 02:04:11,18.14,0.00,15
12/05/2022 02:14:11,17.46,0.00,15
12/05/2022 02:24:11,17.50,0.00,15
12/05/2022 02:34:11,17.63,0.00,15
12/05/2022 02:44:11,17.37,0.00,15
12/05/2022 02:54:11,17.54,0.00,15
12/05/2022 03:04:11,17.72,0.00,15
12/05/2022 03:14:11,17.84,0.00,15
12/05/2022 03:24:11,17.50,0.00,15
12/05/2022 03:34:11,17.59,0.00,15
12/05/2022 03:44:11,17.37,0.00,15
12/05/2022 03:54:11,17.72,0.00,15
12/05/2022 04:04:11,17.84,0.00,15
12/05/2022 04:14:11,18.19,0.00,15
12/05/2022 04:24:11,17.80,0.00,15
12/05/2022 04:34:11,17.84,0.00,15
12/05/2022 04:44:11,17.84,0.00,15
12/05/2022 04:54:11,17.63,0.00,15
12/05/2022 05:04:11,17.67,0.00,15
12/05/2022 05:14:11,17.93,0.00,15
12/05/2022 05:24:11,17.46,0.00,15
12/05/2022 05:34:11,17.63,0.00,15
12/05/2022 05:44:11,17.80,0.00,15
12/05/2022 05:54:11,18.49,0.00,15
12/05/2022 06:04:11,18.14,0.00,15
12/05/2022 06:14:11,18.14,0.00,15
12/05/2022 06:24:11,18.19,0.00,15
12/05/2022 06:34:11,17.76,0.00,15
12/05/2022 06:44:11,17.84,0.00,15
12/05/2022 06:54:11,17.46,0.00,15
12/05/2022 07:04:11,17.29,0.00,15
12/05/2022 07:14:11,17.97,0.00,15
12/05/2022 07:24:11,17.67,0.00,15
12/05/2022 07:34:11,17.41,0.00,15
12/05/2022 07:44:11,17.63,0.00,15
12/05/2022 07:54:11,17.59,0.00,15
12/05/2022 08:04:11,17.80,0.00,15
12/05/2022 08:14:11,17.41,0.00,15
12/05/2022 08:24:11,17.97,0.00,15
12/05/2022 08:34:11,18.14,0.00,15
12/05/2022 08:44:11,18.02,0.00,15
12/05/2022 08:54:11,17.59,0.00,15
12/05/2022 09:04:11,17.63,0.00,15
12/05/2022 09:14:11,17.37,0.00,15
12/05/2022 09:24:11,17.16,5112.32,15
12/05/2022 09:34:11,17.20,5068.80,15
12/05/2022 09:44:11,17.41,5075.20,15
12/05/2022 09:54:11,17.37,5102.08,15
12/05/2022 10:04:11,17.67,5105.92,15
12/05/2022 10:14:11,18.06,5089.28,15
12/05/2022 10:24:11,17.50,5071.36,15
12/05/2022 10:34:11,17.67,5081.60,15
12/05/2022 10:44:11,18.02,5040.64,15
12/05/2022 10:54:11,18.19,5134.08,15
12/05/2022 11:04:11,18.66,5075.20,15
12/05/2022 11:14:11,18.66,5109.76,15
12/05/2022 11:24:11,18.44,5102.08,15
12/05/2022 11:34:11,18.74,5112.32,15
12/05/2022 11:44:11,18.57,5116.16,15
12/05/2022 11:54:11,18.49,5130.24,15
12/05/2022 12:04:11,18.36,5102.08,15
12/05/2022 12:14:11,18.36,5061.12,15
12/05/2022 12:24:11,18.53,5116.16,15
12/05/2022 12:34:11,18.92,5105.92,15
12/05/2022 12:44:11,19.17,5120.00,15
12/05/2022 12:54:11,18.83,5081.60,15
12/05/2022 13:04:11,18.96,5102.08,15
12/05/2022 13:14:11,19.13,5116.16,15
12/05/2022 13:24:11,19.09,5112.32,15
12/05/2022 13:34:11,18.74,5120.00,15
12/05/2022 13:44:11,18.62,5075.20,15
12/05/2022 13:54:11,18.57,5075.20,15
12/05/2022 14:04:11,19.05,5095.68,15
12/05/2022 14:14:11,18.74,5105.92,15
12/05/2022 14:24:11,18.70,5102.08,15
12/05/2022 14:34:11,18.53,5120.00,15
12/05/2022 14:44:11,18.57,5109.76,15
12/05/2022 14:54:11,18.66,5134.08,15
12/05/2022 15:04:11,18.40,5140.48,15
12/05/2022 15:14:11,18.53,5140.48,15
12/05/2022 15:24:11,18.49,5120.00,15
12/05/2022 15:34:11,18.44,5140.48,15
12/05/2022 15:44:11,18.27,5134.08,15
12/05/2022 15:54:11,18.23,5122.56,15
12/05/2022 16:04:11,18.27,5122.56,15
12/05/2022 16:14:11,18.27,5171.20,15
12/05/2022 16:24:11,18.27,5116.16,15
12/05/2022 16:34:11,18.57,5130.24,15
12/05/2022 16:44:11,18.66,5134.08,15
12/05/2022 16:54:11,18.66,5154.56,15
12/05/2022 17:04:11,18.70,5146.88,15
12/05/2022 17:14:11,18.70,5171.20,15
12/05/2022 17:24:11,18.96,5171.20,15
12/05/2022 17:34:11,18.79,5126.40,15
12/05/2022 17:44:11,18.96,5177.60,15
12/05/2022 17:54:11,19.05,5171.20,15
12/05/2022 18:04:11,18.83,5191.68,15
12/05/2022 18:14:11,18.66,5187.84,15
12/05/2022 18:24:11,18.79,5191.68,15
12/05/2022 18:34:11,18.49,5201.92,15
12/05/2022 18:44:11,18.27,5201.92,15
12/05/2022 18:54:11,18.62,5208.32,15
12/05/2022 19:04:11,19.09,5216.00,15
12/05/2022 19:14:11,18.74,5181.44,15
12/05/2022 19:24:11,18.53,5187.84,15
12/05/2022 19:34:11,19.13,5205.76,15
12/05/2022 19:44:11,19.17,5205.76,15
12/05/2022 19:54:11,18.87,5157.12,15
12/05/2022 20:04:11,18.83,5216.00,15
12/05/2022 20:14:11,18.66,5222.40,15
12/05/2022 20:24:11,18.32,5222.40,15
12/05/2022 20:34:11,18.40,5195.52,15
12/05/2022 20:44:11,18.19,5208.32,15
12/05/2022 20:54:11,18.10,0.00,15
12/05/2022 21:04:11,17.80,0.00,15
12/05/2022 21:14:11,17.72,0.00,15
12/05/2022 21:24:11,17.84,0.00,15
12/05/2022 21:34:11,17.11,0.00,15
12/05/2022 21:44:11,17.37,0.00,15
12/05/2022 21:54:11,17.72,0.00,15
12/05/2022 22:04:11,17.11,0.00,15
12/05/2022 22:14:11,17.07,0.00,15
12/05/2022 22:24:11,17.11,0.00,15
12/05/2022 22:34:11,17.54,0.00,15
12/05/2022 22:44:11,17.07,0.00,15
12/05/2022 22:54:11,17.03,0.00,15
12/05/2022 23:04:11,17.20,0.21,15
12/05/2022 23:14:11,17.50,0.00,15
12/05/2022 23:24:11,17.11,0.00,15
12/05/2022 23:34:11,17.24,0.00,15
12/05/2022 23:44:11,17.20,0.00,15
12/05/2022 23:54:11,17.80,0.00,15
12/06/2022 00:04:11,17.84,0.00,15
12/06/2022 00:14:11,17.37,0.00,15
12/06/2022 00:24:11,17.33,0.00,15
12/06/2022 00:34:11,17.84,0.00,15
12/06/2022 00:44:11,17.33,0.00,15
12/06/2022 00:54:11,17.11,0.00,15
12/06/2022 01:04:11,17.84,0.00,15
12/06/2022 01:14:11,17.46,0.00,15
12/06/2022 01:24:11,17.24,0.00,15
12/06/2022 01:34:11,17.16,0.00,15
12/06/2022 01:44:11,17.07,0.00,15
12/06/2022 01:54:11,16.90,0.00,15
12/06/2022 02:04:11,16.99,0.00,15
12/06/2022 02:14:11,17.29,0.00,15
12/06/2022 02:24:11,16.94,0.00,15
12/06/2022 02:34:11,16.86,0.00,15
12/06/2022 02:44:11,16.99,0.00,15
12/06/2022 02:54:11,16.90,0.00,15
12/06/2022 03:04:11,16.86,0.00,15
12/06/2022 03:14:11,17.16,0.00,15
12/06/2022 03:24:11,17.07,0.00,15
12/06/2022 03:34:11,17.11,0.00,15
12/06/2022 03:44:11,16.86,0.00,15
12/06/2022 03:54:11,16.90,0.00,15
12/06/2022 04:04:11,17.07,0.00,15
12/06/2022 04:14:11,17.24,0.00,15
12/06/2022 04:24:11,17.41,0.00,15
12/06/2022 04:34:11,17.41,0.00,15
12/06/2022 04:44:11,17.16,0.00,15
12/06/2022 04:54:11,17.54,0.00,15
12/06/2022 05:04:11,17.33,0.00,15
12/06/2022 05:14:11,17.50,0.00,15
12/06/2022 05:24:11,17.41,0.00,15
12/06/2022 05:34:11,17.50,0.00,15
12/06/2022 05:44:11,17.16,0.00,15
12/06/2022 05:54:11,17.16,0.00,15
12/06/2022 06:04:11,17.24,0.00,15
12/06/2022 06:14:11,17.37,0.00,15
12/06/2022 06:24:11,17.29,0.00,15
12/06/2022 06:34:11,17.29,0.00,15
12/06/2022 06:44:11,17.50,0.00,15
12/06/2022 06:54:11,17.97,0.00,15
12/06/2022 07:04:11,17.76,0.00,15
12/06/2022 07:14:11,17.50,0.00,15
12/06/2022 07:24:11,17.46,0.00,15
12/06/2022 07:34:11,17.16,0.00,15
12/06/2022 07:44:11,17.37,0.00,15
12/06/2022 07:54:11,17.24,0.00,15
12/06/2022 08:04:11,17.20,0.00,15
12/06/2022 08:14:11,17.11,0.00,15
12/06/2022 08:24:11,17.03,0.00,15
12/06/2022 08:34:11,17.59,0.00,15
12/06/2022 08:44:11,17.24,0.00,15
12/06/2022 08:54:11,17.67,0.00,15
12/06/2022 09:04:11,17.46,0.00,15
12/06/2022 09:14:11,18.06,0.00,15
12/06/2022 09:24:11,18.19,5916.16,15
12/06/2022 09:34:11,17.80,5916.16,15
12/06/2022 09:44:11,17.93,5913.60,15
12/06/2022 09:54:11,17.93,5888.00,15
12/06/2022 10:04:11,17.72,5905.92,15
12/06/2022 10:14:11,17.93,5916.16,15
12/06/2022 10:24:11,17.67,5923.84,15
12/06/2022 10:34:11,17.59,5872.64,15
12/06/2022 10:44:11,17.72,5867.52,15
12/06/2022 10:54:11,18.10,5864.96,15
12/06/2022 11:04:11,18.06,5898.24,15
12/06/2022 11:14:11,18.27,5888.00,15
12/06/2022 11:24:11,17.84,5867.52,15
12/06/2022 11:34:11,17.76,5898.24,15
12/06/2022 11:44:11,18.40,5895.68,15
12/06/2022 11:54:11,17.76,5893.12,15
12/01/2022 00:04:33,3.99,0.00,5
12/01/2022 00:14:33,4.03,0.00,5
12/01/2022 00:24:33,3.94,0.00,5
12/01/2022 00:34:33,3.99,0.00,5
12/01/2022 00:44:33,4.03,0.00,5
12/01/2022 00:54:33,3.99,0.00,5
12/01/2022 01:04:33,4.03,0.00,5
12/01/2022 01:14:33,3.94,0.00,5
12/01/2022 01:24:33,3.99,0.00,5
12/01/2022 01:34:33,4.03,0.00,5
12/01/2022 01:44:33,3.94,0.00,5
12/01/2022 01:54:33,4.03,0.00,5
12/01/2022 02:04:33,3.99,0.00,5
12/01/2022 02:14:33,3.99,0.21,5
12/01/2022 02:24:33,3.99,0.00,5
12/01/2022 02:34:33,3.94,0.00,5
12/01/2022 02:44:33,3.99,0.00,5
12/01/2022 02:54:33,3.99,0.00,5
12/01/2022 03:04:33,3.99,0.00,5
12/01/2022 03:14:33,3.94,0.00,5
12/01/2022 03:24:33,3.94,0.00,5
12/01/2022 03:34:33,3.99,0.00,5
12/01/2022 03:44:33,3.99,0.00,5
12/01/2022 03:54:33,3.99,0.00,5
12/01/2022 04:04:33,4.03,0.00,5
12/01/2022 04:14:33,4.03,0.00,5
12/01/2022 04:24:33,4.03,0.00,5
12/01/2022 04:34:33,3.99,0.00,5
12/01/2022 04:44:33,3.99,0.00,5
12/01/2022 04:54:33,3.99,0.00,5
12/01/2022 05:04:33,3.99,0.00,5
12/01/2022 05:14:33,3.99,0.00,5
12/01/2022 05:24:33,3.99,0.00,5
12/01/2022 05:34:33,3.99,0.00,5
12/01/2022 05:44:33,3.99,0.00,5
12/01/2022 05:54:33,3.99,0.00,5
12/01/2022 06:04:33,4.03,0.00,5
12/01/2022 06:14:33,3.99,0.00,5
12/01/2022 06:24:33,3.99,0.00,5
12/01/2022 06:34:33,3.99,0.00,5
12/01/2022 06:44:33,3.99,0.00,5
12/01/2022 06:54:33,4.03,0.00,5
12/01/2022 07:04:33,3.99,0.00,5
12/01/2022 07:14:33,4.03,0.00,5
12/01/2022 07:24:33,4.03,0.00,5
12/01/2022 07:34:33,3.99,0.00,5
12/01/2022 07:44:33,4.03,0.00,5
12/01/2022 07:54:33,3.99,0.00,5
12/01/2022 08:04:33,3.99,0.00,5
12/01/2022 08:14:33,3.94,0.00,5
12/01/2022 08:24:33,3.99,0.00,5
12/01/2022 08:34:33,4.03,0.00,5
12/01/2022 08:44:33,3.99,0.00,5
12/01/2022 08:54:33,3.99,0.00,5
12/01/2022 09:04:33,3.94,0.21,5
12/01/2022 09:14:33,4.29,0.00,5
12/01/2022 09:24:33,4.03,126.88,5
12/01/2022 09:34:33,3.99,0.00,5
12/01/2022 09:44:33,3.94,0.00,5
12/01/2022 09:54:33,3.94,0.00,5
12/01/2022 10:04:33,3.94,0.00,5
12/01/2022 10:14:33,3.90,0.00,5
12/01/2022 10:24:33,3.86,0.00,5
12/01/2022 10:34:33,3.90,0.00,5
12/01/2022 10:44:33,3.94,0.00,5
12/01/2022 10:54:33,3.90,0.00,5
12/01/2022 11:04:33,3.82,0.00,5
12/01/2022 11:14:33,3.86,0.00,5
12/01/2022 11:24:33,3.90,0.00,5
12/01/2022 11:34:33,3.86,0.00,5
12/01/2022 11:44:33,3.86,0.00,5
12/01/2022 11:54:33,3.86,0.00,5
12/01/2022 12:04:33,3.90,0.00,5
12/01/2022 12:14:33,3.94,0.00,5
12/01/2022 12:24:33,3.82,0.00,5
12/01/2022 12:34:33,3.82,0.00,5
12/01/2022 12:44:33,3.82,0.00,5
12/01/2022 12:54:33,3.86,0.00,5
12/01/2022 13:04:33,3.82,0.00,5
12/01/2022 13:14:33,3.86,0.00,5
12/01/2022 13:24:33,3.77,0.00,5
12/01/2022 13:34:33,3.77,4.78,5
12/01/2022 13:44:33,3.77,8.24,5
12/01/2022 13:54:33,3.77,8.89,5
12/01/2022 14:04:33,3.73,8.24,5
12/01/2022 14:14:33,3.82,8.46,5
12/01/2022 14:24:33,4.42,4371.20,5
12/01/2022 14:34:33,4.50,4312.32,5
12/01/2022 14:44:33,4.72,4291.84,5
12/01/2022 14:54:33,4.97,4288.00,5
12/01/2022 15:04:33,5.23,4284.16,5
12/01/2022 15:14:33,5.32,4322.56,5
12/01/2022 15:24:33,5.40,4423.68,5
12/01/2022 15:34:33,5.53,4997.12,5
12/01/2022 15:44:33,5.57,4405.76,5
12/01/2022 15:54:33,6.09,5205.76,5
12/01/2022 16:04:33,5.79,5031.68,5
12/01/2022 16:14:33,5.75,4872.96,5
12/01/2022 16:24:33,5.75,4890.88,5
12/01/2022 16:34:33,5.75,4917.76,5
12/01/2022 16:44:33,5.70,4915.20,5
12/01/2022 16:54:33,5.75,4901.12,5
12/01/2022 17:04:33,5.70,4872.96,5
12/01/2022 17:14:33,5.75,4872.96,5
12/01/2022 17:24:33,5.70,4880.64,5
12/01/2022 17:34:33,5.66,4907.52,5
12/01/2022 17:44:33,5.70,4893.44,5
12/01/2022 17:54:33,5.66,4931.84,5
12/01/2022 18:04:33,5.62,4915.20,5
12/01/2022 18:14:33,5.66,4935.68,5
12/01/2022 18:24:33,5.62,4921.60,5
12/01/2022 18:34:33,5.62,4928.00,5
12/01/2022 18:44:33,5.57,4931.84,5
12/01/2022 18:54:33,5.57,4925.44,5
12/01/2022 19:04:33,5.53,4880.64,5
12/01/2022 19:14:33,5.53,4907.52,5
12/01/2022 19:24:33,5.49,0.00,5
12/01/2022 19:34:33,5.10,0.00,5
12/01/2022 19:44:33,4.93,0.00,5
12/01/2022 19:54:33,4.84,0.00,5
12/01/2022 20:04:33,4.72,0.00,5
12/01/2022 20:14:33,5.23,0.00,5
12/01/2022 20:24:33,6.00,0.00,5
12/01/2022 20:34:33,6.26,0.00,5
12/01/2022 20:44:33,6.22,0.00,5
12/01/2022 20:54:33,6.26,0.00,5
12/01/2022 21:04:33,6.17,0.00,5
12/01/2022 21:14:33,6.13,0.00,5
12/01/2022 21:24:33,6.09,0.00,5
12/01/2022 21:34:33,5.96,0.00,5
12/01/2022 21:44:33,5.83,0.00,5
12/01/2022 21:54:33,5.70,0.00,5
12/01/2022 22:04:33,5.66,0.00,5
12/01/2022 22:14:33,5.57,0.00,5
12/01/2022 22:24:33,5.45,0.00,5
12/01/2022 22:34:33,5.40,0.00,5
12/01/2022 22:44:33,5.36,0.00,5
12/01/2022 22:54:33,5.32,0.00,5
12/01/2022 23:04:33,5.23,0.00,5
12/01/2022 23:14:33,5.19,0.00,5
12/01/2022 23:24:33,5.02,0.00,5
12/01/2022 23:34:33,4.97,0.00,5
12/01/2022 23:44:33,4.93,0.00,5
12/01/2022 23:54:33,4.84,0.00,5
12/02/2022 00:04:33,4.80,0.00,5
12/02/2022 00:14:33,4.80,0.00,5
12/02/2022 00:24:33,4.76,0.00,5
12/02/2022 00:34:33,4.76,0.00,5
12/02/2022 00:44:33,4.67,0.00,5
12/02/2022 00:54:33,4.63,0.00,5
12/02/2022 01:04:33,4.67,0.00,5
12/02/2022 01:14:33,4.54,0.00,5
12/02/2022 01:24:33,4.46,0.00,5
12/02/2022 01:34:33,4.46,0.00,5
12/02/2022 01:44:33,4.42,0.00,5
12/02/2022 01:54:33,4.42,0.00,5
12/02/2022 02:04:33,4.37,0.00,5
12/02/2022 02:14:33,4.37,0.00,5
12/02/2022 02:24:33,4.37,0.00,5
12/02/2022 02:34:33,4.33,0.00,5
12/02/2022 02:44:33,4.33,0.00,5
12/02/2022 02:54:33,4.29,0.00,5
12/02/2022 03:04:33,4.24,0.00,5
12/02/2022 03:14:33,4.24,0.00,5
12/02/2022 03:24:33,4.16,0.00,5
12/02/2022 03:34:33,4.24,0.00,5
12/02/2022 03:44:33,4.20,0.00,5
12/02/2022 03:54:33,4.20,0.00,5
12/02/2022 04:04:33,4.20,0.00,5
12/02/2022 04:14:33,4.20,0.00,5
12/02/2022 04:24:33,4.20,0.00,5
12/02/2022 04:34:33,4.20,0.00,5
12/02/2022 04:44:33,4.16,0.00,5
12/02/2022 04:54:33,4.12,0.00,5
12/02/2022 05:04:33,4.12,0.00,5
12/02/2022 05:14:33,4.16,0.00,5
12/02/2022 05:24:33,4.12,0.00,5
12/02/2022 05:34:33,4.07,0.00,5
12/02/2022 05:44:33,4.07,0.00,5
12/02/2022 05:54:33,4.07,0.00,5
12/02/2022 06:04:33,4.07,0.00,5
12/02/2022 06:14:33,4.12,0.00,5
12/02/2022 06:24:33,4.03,0.00,5
12/02/2022 06:34:33,4.12,0.00,5
12/02/2022 06:44:33,4.07,0.00,5
12/02/2022 06:54:33,4.07,0.00,5
12/02/2022 07:04:33,4.03,0.00,5
12/02/2022 07:14:33,4.03,0.00,5
12/02/2022 07:24:33,4.07,0.00,5
12/02/2022 07:34:33,4.03,0.00,5
12/02/2022 07:44:33,3.99,0.00,5
12/02/2022 07:54:33,4.03,0.00,5
12/02/2022 08:04:33,3.99,0.00,5
12/02/2022 08:14:33,4.03,0.00,5
12/02/2022 08:24:33,4.24,4994.56,5
12/02/2022 08:34:33,4.46,4949.76,5
12/02/2022 08:44:33,4.54,4554.24,5
12/02/2022 08:54:33,4.50,4616.96,5
12/02/2022 09:04:33,4.54,4647.68,5
12/02/2022 09:14:33,4.59,4627.20,5
12/02/2022 09:24:33,4.63,4592.64,5
12/02/2022 09:34:33,4.63,4661.76,5
12/02/2022 09:44:33,4.63,4665.60,5
12/02/2022 09:54:33,4.76,4679.68,5
12/02/2022 10:04:33,4.76,4627.20,5
12/02/2022 10:14:33,4.76,4686.08,5
12/02/2022 10:24:33,5.19,3289.60,5
12/02/2022 10:34:33,5.83,3225.60,5
12/02/2022 10:44:33,6.05,3157.76,5
12/02/2022 10:54:33,6.17,3109.12,5
12/02/2022 11:04:33,6.22,3078.40,5
12/02/2022 11:14:33,6.22,3054.08,5
12/02/2022 11:24:33,6.17,3083.52,5
12/02/2022 11:34:33,6.05,3060.48,5
12/02/2022 11:44:33,5.96,3052.80,5
12/02/2022 11:54:33,5.87,3023.36,5
12/02/2022 12:04:33,5.83,3015.68,5
12/02/2022 12:14:33,5.75,3019.52,5
12/02/2022 12:24:33,5.66,3004.16,5
12/02/2022 12:34:33,5.66,2972.16,5
12/02/2022 12:44:33,5.57,3033.60,5
12/02/2022 12:54:33,5.53,3054.08,5
12/02/2022 13:04:33,5.45,3040.00,5
12/02/2022 13:14:33,5.45,3043.84,5
12/02/2022 13:24:33,5.40,3055.36,5
12/02/2022 13:34:33,5.32,3082.24,5
12/02/2022 13:44:33,5.32,3089.92,5
12/02/2022 13:54:33,5.32,3095.04,5
12/02/2022 14:04:33,5.32,3102.72,5
12/02/2022 14:14:33,5.27,3102.72,5
12/02/2022 14:24:33,5.27,3112.96,5
12/02/2022 14:34:33,5.27,3111.68,5
12/02/2022 14:44:33,5.27,3109.12,5
12/02/2022 14:54:33,5.23,3092.48,5
12/02/2022 15:04:33,5.23,3114.24,5
12/02/2022 15:14:33,5.23,3107.84,5
12/02/2022 15:24:33,5.23,3121.92,5
12/02/2022 15:34:33,5.23,3121.92,5
12/02/2022 15:44:33,5.19,3137.28,5
12/02/2022 15:54:33,5.19,3137.28,5
12/02/2022 16:04:33,5.19,3102.72,5
12/02/2022 16:14:33,5.19,3138.56,5
12/02/2022 16:24:33,5.19,3142.40,5
12/02/2022 16:34:33,5.23,3138.56,5
12/02/2022 16:44:33,5.15,3130.88,5
12/02/2022 16:54:33,5.15,3118.08,5
12/02/2022 17:04:33,5.15,3136.00,5
12/02/2022 17:14:33,5.15,3130.88,5
12/02/2022 17:24:33,5.19,3123.20,5
12/02/2022 17:34:33,5.19,3124.48,5
12/02/2022 17:44:33,5.15,3104.00,5
12/02/2022 17:54:33,5.15,3146.24,5
12/02/2022 18:04:33,5.19,3137.28,5
12/02/2022 18:14:33,5.19,3146.24,5
12/02/2022 18:24:33,5.19,3157.76,5
12/02/2022 18:34:33,5.19,3152.64,5
12/02/2022 18:44:33,5.19,3147.52,5
12/02/2022 18:54:33,5.23,3159.04,5
12/02/2022 19:04:33,5.15,3156.48,5
12/02/2022 19:14:33,5.19,3148.80,5
12/02/2022 19:24:33,5.19,0.00,5
12/02/2022 19:34:33,4.89,0.00,5
12/02/2022 19:44:33,4.72,0.00,5
12/02/2022 19:54:33,4.67,0.00,5
12/02/2022 20:04:33,4.63,0.00,5
12/02/2022 20:14:33,4.54,0.00,5
12/02/2022 20:24:33,4.46,0.00,5
12/02/2022 20:34:33,4.42,0.00,5
12/02/2022 20:44:33,4.37,0.00,5
12/02/2022 20:54:33,4.37,0.00,5
12/02/2022 21:04:33,4.37,0.00,5
12/02/2022 21:14:33,4.33,0.00,5
12/02/2022 21:24:33,4.29,0.00,5
12/02/2022 21:34:33,4.24,0.00,5
12/02/2022 21:44:33,4.24,0.00,5
12/02/2022 21:54:33,4.97,0.00,5
12/02/2022 22:04:33,6.39,0.00,5
12/02/2022 22:14:33,6.78,0.00,5
12/02/2022 22:24:33,6.73,0.00,5
12/02/2022 22:34:33,6.60,0.00,5
12/02/2022 22:44:33,6.56,0.00,5
12/02/2022 22:54:33,6.52,0.00,5
12/02/2022 23:04:33,6.35,0.00,5
12/02/2022 23:14:33,6.26,0.00,5
12/02/2022 23:24:33,6.05,0.00,5
12/02/2022 23:34:33,6.00,0.00,5
12/02/2022 23:44:33,5.96,0.00,5
12/02/2022 23:54:33,5.87,0.00,5
12/03/2022 00:04:33,5.83,0.00,5
12/03/2022 00:14:33,5.66,0.00,5
12/03/2022 00:24:33,5.53,0.00,5
12/03/2022 00:34:33,5.45,0.00,5
12/03/2022 00:44:33,5.36,0.00,5
12/03/2022 00:54:33,5.32,0.00,5
12/03/2022 01:04:33,5.32,0.00,5
12/03/2022 01:14:33,5.23,0.00,5
12/03/2022 01:24:33,5.10,0.00,5
12/03/2022 01:34:33,5.06,0.00,5
12/03/2022 01:44:33,4.97,0.00,5
12/03/2022 01:54:33,4.97,0.00,5
12/03/2022 02:04:33,4.93,0.00,5
12/03/2022 02:14:33,4.84,0.21,5
12/03/2022 02:24:33,4.80,0.00,5
12/03/2022 02:34:33,4.84,0.00,5
12/03/2022 02:44:33,4.72,0.00,5
12/03/2022 02:54:33,4.72,0.00,5
12/03/2022 03:04:33,4.76,0.00,5
12/03/2022 03:14:33,4.63,0.00,5
12/03/2022 03:24:33,4.59,0.00,5
12/03/2022 03:34:33,4.59,0.00,5
12/03/2022 03:44:33,4.54,0.00,5
12/03/2022 03:54:33,4.50,0.00,5
12/03/2022 04:04:33,4.50,0.00,5
12/03/2022 04:14:33,4.46,0.00,5
12/03/2022 04:24:33,4.46,0.00,5
12/03/2022 04:34:33,4.42,0.00,5
12/03/2022 04:44:33,4.37,0.00,5
12/03/2022 04:54:33,4.37,0.00,5
12/03/2022 05:04:33,4.33,0.00,5
12/03/2022 05:14:33,4.29,0.00,5
12/03/2022 05:24:33,4.29,0.00,5
12/03/2022 05:34:33,4.24,0.00,5
12/03/2022 05:44:33,4.29,0.00,5
12/03/2022 05:54:33,4.20,0.00,5
12/03/2022 06:04:33,4.20,0.00,5
12/03/2022 06:14:33,4.20,0.00,5
12/03/2022 06:24:33,4.16,0.00,5
12/03/2022 06:34:33,4.20,0.00,5
12/03/2022 06:44:33,4.16,0.00,5
12/03/2022 06:54:33,4.16,0.00,5
12/03/2022 07:04:33,4.16,0.00,5
12/03/2022 07:14:33,4.12,0.00,5
12/03/2022 07:24:33,4.20,0.00,5
12/03/2022 07:34:33,4.16,0.00,5
12/03/2022 07:44:33,4.16,0.00,5
12/03/2022 07:54:33,4.16,0.00,5
12/03/2022 08:04:33,4.16,0.00,5
12/03/2022 08:14:33,4.12,0.00,5
12/03/2022 08:24:33,4.16,0.00,5
12/03/2022 08:34:33,4.12,0.00,5
12/03/2022 08:44:33,4.12,0.00,5
12/03/2022 08:54:33,4.12,0.00,5
12/03/2022 09:04:33,4.07,0.21,5
12/03/2022 09:14:33,4.12,0.00,5
12/03/2022 09:24:33,4.29,4104.96,5
12/03/2022 09:34:33,4.46,4052.48,5
12/03/2022 09:44:33,4.54,4066.56,5
12/03/2022 09:54:33,4.67,4062.72,5
12/03/2022 10:04:33,4.63,4046.08,5
12/03/2022 10:14:33,4.67,4060.16,5
12/03/2022 10:24:33,4.80,4048.64,5
12/03/2022 10:34:33,4.84,4032.00,5
12/03/2022 10:44:33,5.32,4700.16,5
12/03/2022 10:54:33,5.79,5232.64,5
12/03/2022 11:04:33,5.96,5216.00,5
12/03/2022 11:14:33,6.09,5216.00,5
12/03/2022 11:24:33,6.00,5216.00,5
12/03/2022 11:34:33,6.05,5177.60,5
12/03/2022 11:44:33,6.00,5208.32,5
12/03/2022 11:54:33,5.96,5177.60,5
12/03/2022 12:04:33,6.00,5157.12,5
12/03/2022 12:14:33,5.92,5167.36,5
12/03/2022 12:24:33,5.87,5153.28,5
12/03/2022 12:34:33,5.92,5167.36,5
12/03/2022 12:44:33,5.83,5173.76,5
12/03/2022 12:54:33,5.87,5149.44,5
12/03/2022 13:04:33,5.87,5160.96,5
12/03/2022 13:14:33,5.75,5160.96,5
12/03/2022 13:24:33,5.75,5143.04,5
12/03/2022 13:34:33,5.83,5160.96,5
12/03/2022 13:44:33,5.75,5160.96,5
12/03/2022 13:54:33,5.70,5143.04,5
12/03/2022 14:04:33,5.79,5143.04,5
12/03/2022 14:14:33,5.70,5094.40,5
12/03/2022 14:24:33,5.66,5128.96,5
12/03/2022 14:34:33,5.70,5139.20,5
12/03/2022 14:44:33,5.66,5139.20,5
12/03/2022 14:54:33,5.62,5136.64,5
12/03/2022 15:04:33,5.62,5132.80,5
12/03/2022 15:14:33,5.70,5104.64,5
12/03/2022 15:24:33,5.66,5128.96,5
12/03/2022 15:34:33,5.62,5128.96,5
12/03/2022 15:44:33,5.66,5094.40,5
12/03/2022 15:54:33,5.62,5104.64,5
12/03/2022 16:04:33,5.62,5104.64,5
12/03/2022 16:14:33,5.62,5070.08,5
12/03/2022 16:24:33,5.57,5094.40,5
12/03/2022 16:34:33,5.62,5094.40,5
12/03/2022 16:44:33,5.57,5067.52,5
12/03/2022 16:54:33,5.57,5070.08,5
12/03/2022 17:04:33,5.57,5077.76,5
